timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1611380000,1611380000,0.7,5.1334437e-06,-0.12239344,1.0010256,0.0016627563,1.0,1
1611484000,1611484000,0.7,5.0816934e-06,-0.0814728,1.0010178,0.0007367853,1.0,1
1611580000,1611580000,0.7,5.0353065e-06,-0.064299196,1.0010095,0.00045891307,1.0,1
1611684000,1611684000,0.7,4.995655e-06,-0.157292,1.0010028,0.0027462204,1.0,1
1611780000,1611780000,0.7,4.9461455e-06,-0.088148296,1.0009929,0.00086249056,1.0,1
1611884000,1611884000,0.7,4.8938937e-06,-0.055942137,1.0009801,0.00034738425,1.0,1
1611980000,1611980000,0.7,4.8515985e-06,-0.052959833,1.0009705,0.00031133607,1.0,1
1612084000,1612084000,0.7,4.801874e-06,-0.06520361,1.0009612,0.00047193642,1.0,1
1612180000,1612180000,0.7,4.7660715e-06,-0.062524304,1.0009526,0.000433952,1.0,1
1612284000,1612284000,0.7,4.731774e-06,-0.17442146,1.0009462,0.003377121,1.0,1
1612380000,1612380000,0.7,4.692895e-06,-6.534159e-05,1.0009395,4.739462e-10,1.0,1
1612476000,1612476000,0.7,4.6504965e-06,-0.08493346,1.0009302,0.0008007766,1.0,1
1612580000,1612580000,0.7,4.6140863e-06,-0.02326221,1.0009243,6.007008e-05,1.0,1
1612684000,1612684000,0.7,4.5740544e-06,-0.11471607,1.0009208,0.0014608521,1.0,1
1612772000,1612772000,0.7,4.5455095e-06,-0.17459367,1.0009152,0.0033838975,1.0,1
1612884000,1612884000,0.7,4.5033025e-06,-0.05551617,1.0009112,0.00034213765,1.0,1
1612980000,1612980000,0.6999961,4.4684302e-06,0.018617839,1.0009079,3.8478833e-05,1.0,1
1613076000,1613076000,0.6999352,4.4305366e-06,0.004123874,1.0008907,1.8879115e-06,1.0,1
1613180000,1613180000,0.6999312,4.3947202e-06,-0.022014663,1.0008785,5.380222e-05,1.0,1
1613276000,1613276000,0.6999043,4.3627992e-06,-0.037961263,1.0008696,0.00015997839,1.0,1
1613380000,1613380000,0.699813,4.3293358e-06,0.11991023,1.0008334,0.0015962768,1.0,1
1613476000,1613476000,0.6997402,4.3005753e-06,0.052845538,1.0008084,0.0003100439,1.0,1
1613580000,1613580000,0.69969153,4.270297e-06,0.069134,1.0007979,0.00053063326,1.0,1
1613684000,1613684000,0.6996496,4.2371594e-06,0.020169407,1.0007938,4.5164703e-05,1.0,1
1613780000,1613780000,0.6995518,4.210252e-06,0.1801402,1.0007938,0.0036027501,1.0,1
1613884000,1613884000,0.699443,4.178098e-06,0.19125107,1.0007845,0.0040609217,1.0,1
1613980000,1613980000,0.69936067,4.1521776e-06,0.058380842,1.0007831,0.00037840623,1.0,1
1614084000,1614084000,0.69927806,4.127344e-06,0.19288717,1.000782,0.00413071,1.0,1
1614180000,1614180000,0.69918156,4.1019453e-06,0.10168178,1.0007825,0.0011479,1.0,1
1614284000,1614284000,0.6990491,4.0715972e-06,0.091833666,1.0007697,0.00093632616,1.0,1
1614380000,1614380000,0.6989691,4.0474647e-06,0.20720091,1.0007583,0.0047666323,1.0,1
