timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4],yaw_composite_valid
625440000,625288000,1.7959164,0.0199608,1.8153487,1.6801605,1.81512,1.815184,1.8152144,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625448000,625296000,1.7959164,0.0199608,1.8154484,1.6802601,1.815219,1.8152835,1.8153137,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625456000,625304000,1.7959164,0.0199608,1.8154967,1.6803083,1.8152674,1.8153316,1.8153619,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625464000,625312000,1.7959164,0.0199608,1.8155037,1.6803153,1.8152745,1.8153389,1.8153689,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625472000,625320000,1.7959164,0.0199608,1.815482,1.6802938,1.8152528,1.8153168,1.8153472,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625480000,625328000,1.7959164,0.0199608,1.8154889,1.6803007,1.8152597,1.8153238,1.8153542,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625488000,625336000,1.7959164,0.0199608,1.8154961,1.6803077,1.8152668,1.815331,1.8153614,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625496000,625344000,1.7959164,0.0199608,1.8155148,1.6803266,1.8152856,1.81535,1.81538,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625504000,625352000,1.7959164,0.0199608,1.8154825,1.6802943,1.8152533,1.8153175,1.8153478,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
625512000,625360000,1.7959164,0.0199608,1.815411,1.6802226,1.8151817,1.8152457,1.8152761,-0.010696255,-0.010626758,-0.010696168,-0.010696199,-0.0106962,-0.016950728,-0.01669601,-0.016950296,-0.016950414,-0.016950475,0.0634666,0.14898431,0.041924074,0.61924183,0.12638324,1
