timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_angle_clipping,delta_velocity_clipping,accel_calibration_count,gyro_calibration_count
75636000,75636000,1310988,1310988,1.278317e-05,3.5153727e-05,-6.3916323e-06,0.0,0.00031603532,-0.03933674,4000,4000,0,0,0,1
76136000,76136000,1310988,1310988,-1.5978985e-05,-1.1717891e-05,-5.326311e-06,0.00049320556,-0.00016280502,-0.038905777,4000,4000,0,0,0,1
76636000,76636000,1310988,1310988,1.5978892e-05,1.8109573e-05,-5.326305e-06,0.00029209268,-0.0003351876,-0.039427713,4000,4000,0,0,0,1
77136000,77136000,1310988,1310988,2.1306148e-06,9.587422e-06,4.6871628e-05,0.00029209268,-0.00049799326,-0.03925534,4000,4000,0,0,0,1
77636000,77636000,1310988,1310988,-2.5566349e-05,-6.3915986e-06,3.7284255e-05,0.00045489834,0.00013407599,-0.039600104,4000,4000,0,0,0,1
78136000,78136000,1310988,1310988,5.752405e-05,4.5806537e-05,3.621917e-05,0.0001388637,-0.0006129151,-0.039245754,4000,4000,0,0,0,1
78636000,78636000,1310988,1310988,1.17178815e-05,-2.1304977e-06,1.7044256e-05,-8.619127e-05,-9.097899e-05,-0.03942293,4000,4000,0,0,0,1
79136000,79136000,1310988,1310988,-1.1717957e-05,-4.5806413e-05,5.113265e-05,3.3518827e-05,-9.576119e-06,-0.039729387,4000,4000,0,0,0,1
79636000,79636000,1310988,1310988,2.1305586e-06,1.5978938e-05,6.39165e-06,-0.00018195936,0.0001292876,-0.039513916,4000,4000,0,0,0,1
80136000,80136000,1310988,1310988,1.8109546e-05,2.7696848e-05,1.32308e-10,0.00019153614,-0.00027772674,-0.038977604,4000,4000,0,0,0,1
80636000,80636000,1310988,1310988,6.3915486e-06,-1.2783111e-05,5.6459037e-05,4.7884034e-05,0.00021547887,-0.039389405,4000,4000,0,0,0,1
81136000,81136000,1310988,1310988,2.7696904e-05,3.515378e-05,2.5566258e-05,8.619127e-05,-1.915293e-05,-0.03930322,4000,4000,0,0,0,1
81636000,81636000,1310988,1310988,-3.6218888e-05,2.5566385e-05,2.9827514e-05,0.0,-0.00030645716,-0.03888663,4000,4000,0,0,0,1
82136000,82136000,1310988,1310988,7.456821e-06,3.9414706e-05,-3.089278e-05,-0.00013407532,-0.00014843985,-0.039059013,4000,4000,0,0,0,1
82636000,82636000,1310988,1310988,2.2370567e-05,-4.7936817e-05,-2.130548e-05,-0.00025378537,-0.00052672374,-0.038613692,4000,4000,0,0,0,1
